""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comment"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"IFNGR2"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"2"	"52"	"IFNGR2"	"hipciof_gene_26726811_52.txt"	"hipciof_gene_complete_26726811_52.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"APOBEC3A"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"2"	"52"	"APOBEC3A"	"hipciof_gene_26726811_52.txt"	"hipciof_gene_complete_26726811_52.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"IDO1"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"2"	"52"	"IDO1"	"hipciof_gene_26726811_52.txt"	"hipciof_gene_complete_26726811_52.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"CXCL10"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"2"	"52"	"CXCL10"	"hipciof_gene_26726811_52.txt"	"hipciof_gene_complete_26726811_52.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"CXCL9"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"2"	"52"	"CXCL9"	"hipciof_gene_26726811_52.txt"	"hipciof_gene_complete_26726811_52.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"SERPINA1"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"2"	"52"	"SERPINA1"	"hipciof_gene_26726811_52.txt"	"hipciof_gene_complete_26726811_52.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"SERPING1"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"2"	"52"	"SERPING1"	"hipciof_gene_26726811_52.txt"	"hipciof_gene_complete_26726811_52.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"WARS"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"2"	"52"	"WARS"	"hipciof_gene_26726811_52.txt"	"hipciof_gene_complete_26726811_52.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"APOBEC3B"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"2"	"52"	"APOBEC3B"	"hipciof_gene_26726811_52.txt"	"hipciof_gene_complete_26726811_52.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"IGKC"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"IGKC"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"MZB1"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"MZB1"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"TXNDC5"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"TXNDC5"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"TNFRSF17"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"TNFRSF17"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"IGHV3-48"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"IGHV3-48"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"CD38"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"CD38"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"JCHAIN"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"IGJ"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"SCFV"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"SCFV"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"IGLL1"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"IGLL1"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"IGK"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"IGK@"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"ELL2"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"ELL2"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"ITM2C"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"ITM2C"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"IGHV1-69"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"IGHV1-69"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"KRT81"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"KRT81"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"SEC11C"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"SEC11C"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"UCHL1"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"UCHL1"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"IGKV1D-8"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"IGKV1D-8"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"SDC1"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"SDC1"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"GLDC"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"GLDC"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"FKBP11"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"FKBP11"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"ERLEC1"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"ERLEC1"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"MANF"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"MANF"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"GGH"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"GGH"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"TRAM2"	"gene expression"	"up"	"responders"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"4"	"54"	"TRAM2"	"hipciof_gene_26726811_54.txt"	"hipciof_gene_complete_26726811_54.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"GLIPR1"	"gene expression"	"down"	"medium-high adverse events score"	"1"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 5e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"5"	"55"	"GLIPR1"	"hipciof_gene_26726811_55.txt"	"hipciof_gene_complete_26726811_55.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"PLB1"	"gene expression"	"down"	"medium-high adverse events score"	"1"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 5e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"5"	"55"	"PLB1"	"hipciof_gene_26726811_55.txt"	"hipciof_gene_complete_26726811_55.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"VIPR1"	"gene expression"	"down"	"medium-high adverse events score"	"1"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 5e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"5"	"55"	"VIPR1"	"hipciof_gene_26726811_55.txt"	"hipciof_gene_complete_26726811_55.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"SULT1A4"	"gene expression"	"down"	"medium-high adverse events score"	"1"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 5e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"5"	"55"	"SULT1A4"	"hipciof_gene_26726811_55.txt"	"hipciof_gene_complete_26726811_55.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"SULT1A2"	"gene expression"	"down"	"medium-high adverse events score"	"1"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 5e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"5"	"55"	"SULT1A2"	"hipciof_gene_26726811_55.txt"	"hipciof_gene_complete_26726811_55.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"VMO1"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"6"	"56"	"VMO1"	"hipciof_gene_26726811_56.txt"	"hipciof_gene_complete_26726811_56.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"CD19"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"6"	"56"	"CD19"	"hipciof_gene_26726811_56.txt"	"hipciof_gene_complete_26726811_56.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"FCRL1"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"6"	"56"	"FCRL1"	"hipciof_gene_26726811_56.txt"	"hipciof_gene_complete_26726811_56.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"BANK1"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"6"	"56"	"BANK1"	"hipciof_gene_26726811_56.txt"	"hipciof_gene_complete_26726811_56.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"FCRLA"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"6"	"56"	"FCRLA"	"hipciof_gene_26726811_56.txt"	"hipciof_gene_complete_26726811_56.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"P2RX5"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"6"	"56"	"P2RX5"	"hipciof_gene_26726811_56.txt"	"hipciof_gene_complete_26726811_56.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"FCRL2"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"6"	"56"	"FCRL2"	"hipciof_gene_26726811_56.txt"	"hipciof_gene_complete_26726811_56.txt"
""	"20160606-hipciof_gene_26726811"	"2016.06.06"	"hipciof_gene_6"	"peripheral blood mononuclear cell"	"MS4A1"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"6"	"56"	"MS4A1"	"hipciof_gene_26726811_56.txt"	"hipciof_gene_complete_26726811_56.txt"
