""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"target_pathogen_1"	"target_pathogen_2"	"target_pathogen_3"	"signature_file"	"complete_signature_file"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"CD3E"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"CD3E"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"CD3D"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"CD3D"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"ITM2A"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"ITM2A"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"TIGIT"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"TIGIT"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"CD2"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"CD2"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"NKG7"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"NKG7"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"GIMAP6"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"GIMAP6"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"CCL5"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"CCL5"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"PRKCQ"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"PRKCQ"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"CD28"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"CD28"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"CD247"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"CD247"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"GPR171"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"GPR171"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"LCK"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"LCK"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"RASGRP1"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"RASGRP1"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"SIT1"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"SIT1"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"ICOS"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"ICOS"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"RORA"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"RORA"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"UBASH3A"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"UBASH3A"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"ZAP70"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"ZAP70"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"ETS1"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"ETS1"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"EOMES"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"EOMES"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"ITK"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"ITK"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
""	"hipc_gene_26755593_6"	"2016.02"	"hipc_gene_26755593_6"	"peripheral blood mononuclear cell"	"NLRC3"	"gene expression"	"down"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig 4B-D"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"6"	"51"	"NLRC3"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_6.txt"	"hipc_gene_sig_complete_26755593_6.txt"
